ID_voie,Num_voie,Nom_voie,Code_voie
18344,4,J FRANCOIS RACLET,1
18345,4,JACQUES ABBA,1
18346,4,JACQUES CARTIER,0
18347,4,JACQUES FROMENT,12
18348,4,JACQUES IBERT,2
18349,4,JANE GOODALL,0
18350,4,JEAN,0
18351,4,JEAN BACHELET,0
18352,4,JEAN BAPTISTE COROT,0
18353,4,JEAN BAPTISTE DUMAY,0
18354,4,JEAN DUDA,0
18355,4,JEAN FREDERIC BAZILLE,0
18356,4,JEAN GOUJON,0
18357,4,JEAN GRANDEL,0
18358,4,JEAN JACQUES ROUSSEAU,0
18359,4,JEAN JAURES,0
18360,4,JEAN JAURES,1
18361,4,JEAN JAURES,15
18362,4,JEAN LE BAIL,0
18363,4,JEAN MACE,10
18364,4,JEAN MERMOZ,0
18365,4,JEAN MERMOZ,15
18366,4,JEAN MOULIN,0
18367,4,JEAN MOULIN,1
18368,4,JEAN ROUSSIERE,10
18369,4,JEAN SEBASTIEN BACH,18
18370,4,JEAN ZAY,51
18371,4,JEAN ZUBIETA,0
18372,4,JEAN-LOUIS GRIVAZ,0
18373,4,JEANNE D ARC,0
18374,4,JEANNE D ARC,10
18375,4,JEHAN DE CHAMBLY,0
18376,4,JESSE OWENS,0
18377,4,JOCELYN,45
18378,4,JOLIOT CURIE,0
18379,4,JOSEPH FRICERO,0
18380,4,JOSEPH VALLIER,15
18381,4,JOSEPHINE,2
18382,4,JOSEPHINE BAKER,0
18383,4,JUGE,0
18384,4,JUIN 1907,12
18385,4,JULES FERRY,1
18386,4,JULES GUESDE,0
18387,4,JULES LAUNAY,0
18388,4,JULES VALLES,0
18389,4,JULES VALLES,1
18390,4,JULIEN GRACQ,0
18391,4,JURGEN HEYER,2
18392,4,KLEBER,0
18393,4,KONRAD ADENAUER,0
18394,4,LA COLLINE,7
18395,4,LA ROCHELLE,10
18396,4,LACAILLE,0
18397,4,LAFAYETTE,0
18398,4,LAGRAVERE,0
18399,4,LAMARTINE,1
18400,4,LAMORICIERE,0
18401,4,LANCELOT DU LAC,2
18402,4,LANDRY,0
18403,4,LANTIEZ,0
18404,4,LATERALE DU VIADUC,0
18405,4,LATHAM,0
18406,4,LAURENCE BERLUCHON,2
18407,4,LAVOISIER,0
18408,4,LAVOISIER,12
18409,4,LE CAM,10
18410,4,LE CLOS DE LA PLAGE,8
18411,4,LE CLOS DES PINS,18
18412,4,LE CLOS VOLTAIRE RUE VOLTA,18
18413,4,LE PARC DE PETIT BOURG,18
18414,4,LE PRE AU BOIS,39
18415,4,LE RANG CHENET,8
18416,4,LEMERCIER,0
18417,4,LENOTRE,18
18418,4,LEO FERRE,0
18419,4,LEON BLUM,0
18420,4,LEON BLUM,51
18421,4,LEON DELAGRANGE,0
18422,4,LEON NOEL,0
18423,4,LEON RAFFI,0
18424,4,LEON THULEAU,0
18425,4,LEONTINE SOHIER,0
18426,4,LEOPOLD BLANC,12
18427,4,LEOPOLD SEDAR SENGHOR,0
18428,4,LEPERDIT,0
18429,4,LEQUYER,0
18430,4,LES ALOUETTES 2,18
18431,4,LES BALCONS DU SOLEIL,7
18432,4,LES CAPTIVANTES,18
18433,4,LES HAUTS DE CLAYE,2
18434,4,LES RAYES BRUNES,8
18435,4,LETELLIER,45
18436,4,LHOMME,0
18437,4,LIEUTENANT COLONELLI,0
18438,4,LOUIS BLANC,1
18439,4,LOUIS BLERIOT,0
18440,4,LOUIS CHARLES BOILEAU,0
18441,4,LOUIS CHAUMONTEL,0
18442,4,LOUIS GUINGOT,0
18443,4,LOUIS MALLIOT,0
18444,4,LOUISE LABE,0
18445,4,LT JEHENNE,12
18446,4,M. MOTTIER DE LA FAYETTE,2
18447,4,MACIET,10
18448,4,MADELEINE BRES,0
18449,4,MAILLARD,0
18450,4,MAJOR LAMBROSCHINI,0
18451,4,MAL JUIN,1
18452,4,MALAUTIERE,0
18453,4,MALBEC,0
18454,4,MANSART,2
18455,4,MARALDI,0
18456,4,MARC ABRAHAM,0
18457,4,MARCEL,1
18458,4,MARCEL BISCAYE,51
18459,4,MARCEL DESPREZ,0
18460,4,MARCEL HENAUX,0
18461,4,MARCEL PAGNOL,0
18462,4,MARCEL SEMBAT,0
18463,4,MARCELIN BERTHELOT,0
18464,4,MARCHAND,0
18465,4,MARECHAL FOCH,1
18466,4,MARECHAL FOCH,12
18467,4,MARECHAL LECLERC,1
18468,4,MARECHAL LYAUTEY,1
18469,4,MARGUERITE BOUCICAUT,0
18470,4,MARIE DORVAL,0
18471,4,MARIO NIKIS,0
18472,4,MARIOTTE,45
18473,4,MARIUS LIEUTAUD,0
18474,4,MARTEL,0
18475,4,MARTHE CHENAL,0
18476,4,MARTIAL GARNUNG,0
18477,4,MARTIN BASSE,0
18478,4,MARTIN NADAUD,12
18479,4,MARYSE BASTIE,0
18480,4,MASSENA,0
18481,4,MASSILLON,12
18482,4,MASSUE,0
18483,4,MATHIEU,10
18484,4,MATHURIN REGNIER,0
18485,4,MAURICE BOYAU,0
18486,4,MAURICE LEBLANC,10
18487,4,MAURICE LOEWY,0
18488,4,MAXIMILIEN DE ROBESPIERRE,0
18489,4,MENDES FRANCE,9
18490,4,MERLIN,0
18491,4,MICHEL DUBOSC,0
18492,4,MICHEL VINCENT,0
18493,4,MICHELET,0
18494,4,MIRABELLE,1
18495,4,MIREBEAU,0
18496,4,MOLIERE,0
18497,4,MONTGOLFIER,0
18498,4,MONTRICHARD,1
18499,4,MORERE,0
18500,4,MORNAY,0
18501,4,NATIONALE,0
18502,4,NEUVE POPINCOURT,0
18503,4,NICEPHORE NIEPCE,0
18504,4,NICOLAS CHUQUET,0
18505,4,NINA SIMONE,2
18506,4,NOTRE DAME,0
18507,4,OCTAVE MIRBEAU,2
18508,4,OLIVIER DE SERRES,12
18509,4,OSWALDO CRUZ,0
18510,4,PACHOT LAINE,0
18511,4,PAPACINO,24
18512,4,PARC DU ROCHER 1ERE AVE,1
18513,4,PARC MONTFAULT,18
18514,4,PARMENTIER,0
18515,4,PAS DU MINAGE,0
18516,4,PASCAL,0
18517,4,PASTEUR,1
18518,4,PAUL ALBERT,0
18519,4,PAUL BERARD,1
18520,4,PAUL CEZANNE,1
18521,4,PAUL CRETIEN,0
18522,4,PAUL DELOUVRIER,0
18523,4,PAUL DOUMER,0
18524,4,PAUL DUBOIS,0
18525,4,PAUL ELUARD,0
18526,4,PAUL ELUARD,2
18527,4,PAUL ESCUDIER,0
18528,4,PAUL GAUGUIN,0
18529,4,PAUL GROS,0
18530,4,PAUL HUGO,0
18531,4,PAUL LANGEVIN,0
18532,4,PAUL LANGEVIN,2
18533,4,PAUL LE DROGO,2
18534,4,PAUL MISTRAL,12
18535,4,PAULIN MERY,0
18536,4,PDT RENE COTY,15
18537,4,PECHERIE,0
18538,4,PELLETIER DOISY,10
18539,4,PERDONNET,0
18540,4,PEROTIN,0
18541,4,PETIT CHANTIER,0
18542,4,PETIT FOUR,0
18543,4,PEYROLOUBILH,0
18544,4,PHILIPPE DE GIRARD,0
18545,4,PICOT,0
18546,4,PIERRE BROSSOLETTE,0
18547,4,PIERRE CURIE,0
18548,4,PIERRE DAC,2
18549,4,PIERRE DE COUBERTIN,0
18550,4,PIERRE GUERIN,0
18551,4,PIERRE HEUSLIN,0
18552,4,PIERRE MENDES FRANCE,1
18553,4,PIERRE MENDES FRANCE,12
18554,4,PIERRE MENDES FRANCE,2
18555,4,PIN ROLLAND PLAGE,18
18556,4,PIZAY,0
18557,4,POIDS DE LA FARINE,0
18558,4,POIRIER,45
18559,4,PORTE CAMPET,12
18560,4,PORTE CHARTRAINE,0
18561,4,POZZO DI BORGO,0
18562,4,PRESIDENT ROOSEVELT,1
18563,4,PRINCESSE,0
18564,4,PROFESSEUR GRIGNARD,0
18565,4,PUITS DE LA REILLE,0
18566,4,QUENTIN BAUCHART,0
18567,4,RACINE,0
18568,4,RAKHAM LE ROUGE,12
18569,4,RAMBAUD,24
18570,4,RAMEAU,0
18571,4,RAPHAEL,0
18572,4,RASPAIL,0
18573,4,RAYMOND CROLAND,1
18574,4,RAYMOND GADET,0
18575,4,RAYMOND POINCARE,0
18576,4,RECAMIER,0
18577,4,RENARD,0
18578,4,RENE DUMONT,0
18579,4,RENE ECHAVIDRE,0
18580,4,RENE ROECKEL,0
18581,4,RES DE LA TUILERIE,8
18582,4,RES DU BEL EBAT,8
18583,4,RES LA FONTAINE SAINT MARC,8
18584,4,RES MARION,8
18585,4,RES VERTE RIVE COUDARELS B,8
18586,4,RICHELIEU,0
18587,4,RIGAUD,0
18588,4,RINGOIS,0
18589,4,ROBERT DE FLERS,0
18590,4,ROCHEBRUNE,35
18591,4,RONSARD,0
18592,4,RONSARD,10
18593,4,RONSARD,51
18594,4,ROSA BONHEUR,0
18595,4,ROSA PARKS,0
18596,4,ROUGET DE LISLE,0
18597,4,ROYALE,0
18598,4,RUE ABBE GUILLEMINAULT,0
18599,4,RUSCA,0
18600,4,SADI CARNOT,0
18601,4,SADI CARNOT,15
18602,4,SAINT ANTOINE,0
18603,4,SAINT DENIS,15
18604,4,SAINT ETIENNE,10
18605,4,SAINT EXUPERY,0
18606,4,SAINT JACQUES,0
18607,4,SAINT JOSEPH,0
18608,4,SAINT LOUIS,1
18609,4,SAINT MATHIEU,0
18610,4,SAINT MICHEL,0
18611,4,SAINT MICHEL,45
18612,4,SAINT PAUL,2
18613,4,SAINT PHILIPPE,0
18614,4,SAINTE AVOIE,35
18615,4,SAINTE BATHILDE,0
18616,4,SAINTE ELISABETH,0
18617,4,SALVADOR ALLENDE,12
18618,4,SALVADOR ALLENDE,51
18619,4,SAMUEL CHAMPLAIN,2
18620,4,SAN CARLOS,1
18621,4,SATHONAY,12
18622,4,SCHOELCHER,12
18623,4,SERGE NOYER,0
18624,4,SEVERINE,51
18625,4,SIMILIEN GUERIN,12
18626,4,SIMONE,1
18627,4,SISLEY,45
18628,4,SOUCHAL,0
18629,4,SQUARE CARPEAUX,0
18630,4,ST CHARLES,0
18631,4,ST JEAN DE BEAUREGARD,0
18632,4,ST MAURILLE,0
18633,4,ST SYLVERE,16
18634,4,STE ANNE,44
18635,4,STE GERMAINE,0
18636,4,SUGER,0
18637,4,THARREAU,0
18638,4,THIERS,1
18639,4,THIROUX D ARCONVILLE,0
18640,4,VALMONT,1
18641,4,VALROSE,1
18642,4,VAUBECOUR,0
18643,4,VERDUN,12
18644,4,VERT,5
18645,4,VICTOR BASCH,1
18646,4,VICTOR DURUY,0
18647,4,VICTOR HUGO,0
18648,4,VICTOR HUGO,1
18649,4,VICTOR HUGO,15
18650,4,VICTOR HUGO,4
18651,4,VIL DE L ASTROLABE,8
18652,4,VIL DU MONT TONNERRE,8
18653,4,VILLEBOIS MAREUIL,0
18654,4,VILLON,0
18655,4,VINCENT VAN GOGH,0
18656,4,VOLTAIRE,0
18657,4,VOLTAIRE,36
18658,4,VOUILLE DE BELLE HUTTE,8
18659,4,YVES DU MANOIR,0
18660,4,Z 20,8
18661,40,ALBERT 1ER,4
18662,40,ALBERT 1ER DE BELGIQUE,1
18663,40,ALEXANDRE HENROT,0
18664,40,ALICE,2
18665,40,ALPHONSE PENAUD,0
18666,40,AMIRAL CECILLE,0
18667,40,ARAGO,15
18668,40,BADOUILLERE,0
18669,40,BAUDIN,0
18670,40,BELLEVUE,18
18671,40,BERNARD CUMINAL,0
18672,40,BERTHIER,0
18673,40,BERTRAND,1
18674,40,BEZOUT,0
18675,40,BOB WOLLEK,0
18676,40,BOUYALA D ARNAUD,15
18677,40,BRUNEREAU,0
18678,40,CAMILLE FLAMMARION,0
18679,40,CHARLES DE GAULLE,0
18680,40,CHARLES V,1
18681,40,CHARLIER,0
18682,40,CHARLOT,0
18683,40,CONDORCET,0
18684,40,COTEAU DE KERAMPERCHEC,8
18685,40,D AGUESSEAU,0
18686,40,D ANGIVILLER,0
18687,40,D'ANCELY,2
18688,40,DAGOBERT,0
18689,40,DE BRETAGNE,0
18690,40,DE CANNES,1
18691,40,DE COTFA,3
18692,40,DE FISMES,0
18693,40,DE FLANDRE,1
18694,40,DE FONTENAY,0
18695,40,DE FRANCE,0
18696,40,DE GRAYAN,5
18697,40,DE HUNINGUE,1
18698,40,DE L ABBAYE DU VAL,0
18699,40,DE L ARGONNE,4
18700,40,DE L OURCQ,15
18701,40,DE L UNIVERSITE,0
18702,40,DE LA BELLE ILE,0
18703,40,DE LA BROSSE,0
18704,40,DE LA CHARBONNIERE,0
18705,40,DE LA CORNICHE,0
18706,40,DE LA FOLIE MERICOURT,0
18707,40,DE LA GARE,0
18708,40,DE LA MISAINE,35
18709,40,DE LA PRINAIS,1
18710,40,DE LA REPUBLIQUE,1
18711,40,DE LA ROCHE,0
18712,40,DE LA ROUSSELLE,0
18713,40,DE LA SAINTE CHAPELLE,0
18714,40,DE LA TOUR,0
18715,40,DE LA VALLEE,0
18716,40,DE LA VEGA,0
18717,40,DE LA XAVEE,0
18718,40,DE LIEGE,0
18719,40,DE MADIANA,1
18720,40,DE MEUDON,0
18721,40,DE MONTMORENCY,0
18722,40,DE NANTES,3
18723,40,DE PORNIC,0
18724,40,DE ROUEN,0
18725,40,DE SAINT CLOUD,0
18726,40,DE SAINT GERMAIN,0
18727,40,DE SAINTE MARGUERITE,15
18728,40,DE SUFFREN,1
18729,40,DE TOUL,0
18730,40,DE TROYES,0
18731,40,DE VOUILLE,0
18732,40,DENANS,0
18733,40,DES BREGUIERES,5
18734,40,DES CANNES,14
18735,40,DES CARMES,12
18736,40,DES CORDELIERS,0
18737,40,DES ENGAGES,0
18738,40,DES FOUGERES,0
18739,40,DES FRENES,0
18740,40,DES FRENES,1
18741,40,DES FRERES MONTGOLFIER,0
18742,40,DES ILLIEUX,0
18743,40,DES MARAIS,5
18744,40,DES PIERRIERS,5
18745,40,DES PISTES,10
18746,40,DES POMMARIES,0
18747,40,DES POMMIERS,0
18748,40,DES PYRENEES,1
18749,40,DES SABLIERES,5
18750,40,DES SARRAZINS,0
18751,40,DES VIGNERONS,0
18752,40,DES VOSGES,0
18753,40,DIDEROT,0
18754,40,DU BAC,0
18755,40,DU BOIS D AMOUR,1
18756,40,DU BOIS DE LA GARENNE,59
18757,40,DU CHAPEAU BERGER,0
18758,40,DU CHATEAU,0
18759,40,DU COLONEL FABIEN,1
18760,40,DU DOCTEUR COQUAND,0
18761,40,DU GEN DE GAULLE,1
18762,40,DU GENERAL DE GAULLE,1
18763,40,DU GENERAL LECLERC,0
18764,40,DU GENERAL LECLERC,1
18765,40,DU GENERAL LECLERC,15
18766,40,DU GENERAL LECLERC,21
18767,40,DU GOULET,0
18768,40,DU HAVRE,24
18769,40,DU LIZEAU,1
18770,40,DU MAIL,0
18771,40,DU MEUNIER,0
18772,40,DU NID DE VERDIER,5
18773,40,DU NOUVELET,0
18774,40,DU PDT SALVADOR ALLENDE,1
18775,40,DU PETIT BOIS,0
18776,40,DU PRESIDENT WILSON,1
18777,40,DU PRINTEMPS,0
18778,40,DU RENDEZ VOUS,0
18779,40,DU RUISSEAU,0
18780,40,DU SERGENT BOBILLOT,0
18781,40,DU VIADUC,0
18782,40,DUMONT,1
18783,40,EDMOND ROSTAND,15
18784,40,EDOUARD BRANLY,0
18785,40,EDOUARD HERRIOT,15
18786,40,ERLANGER,0
18787,40,ESCAD NORMANDIE NIEMEN,1
18788,40,ETOUPEE,0
18789,40,FOCH,1
18790,40,FONTENELLE,0
18791,40,FRANKLIN,0
18792,40,GABRIEL PERI,0
18793,40,GABRIEL PERI,1
18794,40,GAILLARDIN,1
18795,40,GAL LECLERC,1
18796,40,GAMBETTA,0
18797,40,GAMBETTA,15
18798,40,GAUTHEY,0
18799,40,GEN DE GAULLE,0
18800,40,GENERAL FRERE,1
18801,40,GODEFROY,0
18802,40,GRAND CHATELET,1
18803,40,HENRI MARTIN,0
18804,40,HONORE DE BALZAC,0
18805,40,JEAN JACQUES ROUSSEAU,0
18806,40,JEAN JAURES,0
18807,40,JEAN JAURES,1
18808,40,JEAN MERMOZ,0
18809,40,JEAN MOULIN,1
18810,40,JEAN ZAY,0
18811,40,JOSEPH PANCAUT,12
18812,40,JULES GUESDE,15
18813,40,LACROIX,0
18814,40,LECCIA,15
18815,40,LEMERCIER,0
18816,40,LIEGEARD,1
18817,40,LOUIS BECTARD,0
18818,40,LUCIEN SAMPAIX,0
18819,40,MARX DORMOY,22
18820,40,MAURICE CLAVEL,0
18821,40,MAZENOD,0
18822,40,MEDERIC,0
18823,40,MER ET GOLF-LE BOUCANIER,18
18824,40,MONTCAULT,48
18825,40,MONTGALLET,0
18826,40,OLLIFFE,0
18827,40,PAILLOT DE MONTABERT,0
18828,40,PARMENTIER,0
18829,40,PASCAL,0
18830,40,PASTEUR,1
18831,40,PETITE RUE VERTE,17
18832,40,PIERRE ALBRAND,0
18833,40,PIERRE SCIZE,24
18834,40,PIERRE SEMARD,0
18835,40,POPINCOURT,0
18836,40,PROMIS,0
18837,40,RODIER,0
18838,40,ROGER SALENGRO,0
18839,40,SAINT ANDRE,0
18840,40,SAINT FERDINAND,0
18841,40,SAINT LAMBERT,0
18842,40,SAINT MICHEL,0
18843,40,SAINTE GENEVIEVE,0
18844,40,SEDAINE,0
18845,40,SOUCHET,15
18846,40,STALINGRAD,15
18847,40,VAILLANT COUTURIER,0
18848,40,VICTOR HUGO,0
18849,40,VICTOR HUGO,15
18850,40,VIRGILE,0
18851,400,DE LA MOLLAZ,3
18852,400,DE LA VOSNE,5
18853,400,DE RABIAC ESTAGNOL,5
18854,400,DES CAPUCINES,0
18855,400,HENRI LAPAUZE,0
18856,401,COSTA DE BEAUREGARD,0
18857,401,DE LA ROQUETTE,3
18858,401,DU 11 NOVEMBRE 1918,0
18859,401,DU CAYRE,5
18860,401,DU HUIT MAI,1
18861,401,JACQUES CARTIER,2
18862,402,119 DIT DU VIEUX REYNIER,76
18863,403,ROGER SALENGRO,1
18864,404,DES CIGALES,2
18865,405,DE VAUGIRARD,0
18866,405,DU LOIRET,1
18867,405,JACQUES MONOD,15
18868,405,MARGUERITE YOURCENAR,0
18869,406,DE VIC,56
18870,407,ARISTIDE BRIAND,0
18871,407,DE VAUGIRARD,0
18872,407,HENRI BARBUSSE,1
18873,409,LES JARDINS DE LA PLAGE,8
18874,41,ABBE GREGOIRE,0
18875,41,AMIRAL COURBET,0
18876,41,ANATOLE FRANCE,0
18877,41,ANDRE ZENATTI,1
18878,41,ANTOINE DE CONDORCET,51
18879,41,ARISTIDE BRIAND,0
18880,41,ARTHUR ROZIER,0
18881,41,BOUGAINVILLE,0
18882,41,CARNOT,15
18883,41,CARVES,0
18884,41,CHARLES DE GAULLE,15
18885,41,CHATEAUBRIAND,0
18886,41,CIRCULAIRE H JOUSSEAUME,0
18887,41,CLAUDE DECAEN,0
18888,41,CLEMENT ROASSAL,0
18889,41,D AMSTERDAM,0
18890,41,D ARGENSON,15
18891,41,D HAUTPOUL,0
18892,41,D HAUTPOUL,15
18893,41,D ISOARD,0
18894,41,DANTON,0
18895,41,DE CAMBRAI,0
18896,41,DE CHAMPAGNE,0
18897,41,DE CHINON,15
18898,41,DE CHOISY,1
18899,41,DE CLERCY,0
18900,41,DE CLIGNANCOURT,0
18901,41,DE COURCELLES,0
18902,41,DE L ABBE GROULT,0
18903,41,DE L ABBE HENRION,0
18904,41,DE L ALMONT,15
18905,41,DE L EGLISE,5
18906,41,DE LA BATTERIE,0
18907,41,DE LA BRANCHOIRE,1
18908,41,DE LA CHAPELLE,0
18909,41,DE LA CHAUSSEE,0
18910,41,DE LA DIVISION LECLERC,1
18911,41,DE LA FONTAINE GRELOT,0
18912,41,DE LA MARNE,0
18913,41,DE LA MICHAUDIERE,0
18914,41,DE LA MUZELLE MT DE LANS,1
18915,41,DE LA TABLE DE PIERRE,1
18916,41,DE LA VILLETTE,15
18917,41,DE LAPPE,0
18918,41,DE LEHON,0
18919,41,DE LOVERCHY,1
18920,41,DE MONTMORENCY,15
18921,41,DE NEUILLY,0
18922,41,DE PARIS,1
18923,41,DE PEN GUEN,1
18924,41,DE ROMAINVILLE,0
18925,41,DE SAURUPT,0
18926,41,DE VALENTON,1
18927,41,DE VERDUN,0
18928,41,DE VERDUN,1
18929,41,DE VERNEUIL,0
18930,41,DE VERSAILLES,0
18931,41,DES AIGUINARDS,0
18932,41,DES ALPES,0
18933,41,DES ANCIENNES PROVINCES,51
18934,41,DES ANGUIGNIS,0
18935,41,DES BENEDICTINS,1
18936,41,DES CHARMES,0
18937,41,DES FAVORITES,0
18938,41,DES FLANDRES,0
18939,41,DES FOSSES,0
18940,41,DES MARTYRS,0
18941,41,DES MORILLONS,0
18942,41,DES MUSARDIERES,2
18943,41,DES OEILLETS,0
18944,41,DES OMBRAIES,0
18945,41,DES PEUPLIERS,2
18946,41,DES RIGOLES,0
18947,41,DES TERNES,1
18948,41,DES TROIS FRERES,0
18949,41,DU BAS COUDRAY,0
18950,41,DU BERCAIL,0
18951,41,DU BOIS,22
18952,41,DU BORD DE MER,3
18953,41,DU CHERCHE MIDI,0
18954,41,DU COLISEE,0
18955,41,DU COMMERCE,0
18956,41,DU FER A MOULIN,0
18957,41,DU FOUR,0
18958,41,DU GAVE,0
18959,41,DU GENERAL BORDAS,0
18960,41,DU GENERAL GALLIENI,1
18961,41,DU GRAND MONTOIR,0
18962,41,DU HAUT PAS,0
18963,41,DU MAIL,0
18964,41,DU MOULIN VERT,0
18965,41,DU PASTEL,0
18966,41,DU PDT DESPATYS,0
18967,41,DU POMARIN,0
18968,41,DU POUSSET,2
18969,41,DU PRE AUX MOUTONS,1
18970,41,DU PRESIDENT WILSON,0
18971,41,DU PROFESSEUR DUBOS,2
18972,41,DU RAINCY,1
18973,41,DU RUISSEAU DES FONTAINES,3
18974,41,EGLE,1
18975,41,EST CAP FERRET,1
18976,41,ETIENNE BAST,0
18977,41,ETIENNE DOLET,0
18978,41,FAIDHERBE,0
18979,41,FLACHET,0
18980,41,FRANCOIS MARGOTTIN,0
18981,41,FRANKLIN ROOSEVELT,0
18982,41,GALILEE,0
18983,41,GAMBETTA,0
18984,41,GAZAN,0
18985,41,GEORGES MELIES,0
18986,41,GEORGES OHNET,1
18987,41,GONTARD,2
18988,41,GRANDE RUE,0
18989,41,GUTENBERG,0
18990,41,HENRI BARBUSSE,0
18991,41,HENRI FOUCHARD,0
18992,41,HENRI MAULINI,15
18993,41,HENRY DUNANT,0
18994,41,HERMEL,0
18995,41,JEAN SACCARD,0
18996,41,JONQUOY,0
18997,41,JULES SIMON,0
18998,41,KELSCH,15
18999,41,LEON BARBIER,0
19000,41,LOUIS VIGNOL,0
19001,41,MAGENTA,15
19002,41,MAL DE LATTRE DE TASSIGNY,1
19003,41,MARCEL SEMBAT,0
19004,41,MARIE CURIE,1
19005,41,MARINVILLE,1
19006,41,MARTIN LUTHER KING,0
19007,41,MAS DE LA PLAINE DU ROI,2
19008,41,MONTESQUIEU,0
19009,41,MONTGOLFIER,0
19010,41,MONTMORENCY,0
19011,41,NATIONALE,0
19012,41,NOTRE DAME DE NAZARETH,0
19013,41,OLIVIER GUICHARD,1
19014,41,ORNANO,15
19015,41,PAUL FORT,0
19016,41,PAUL VAILLANT COUTURIER,0
19017,41,PAUL VALERY,0
19018,41,PELLEPORT,0
19019,41,PETION,0
19020,41,PIERRE BORIES,0
19021,41,PIERRE MENDES FRANCE,1
19022,41,PIERRE NICOLE,0
19023,41,PIERRE SEMARD,0
19024,41,PINTEVILLE,4
19025,41,PROFESSEUR PERRIN,0
19026,41,RASPAIL,0
19027,41,RAYMOND PATENOTRE,0
19028,41,REMY DUMONCEL,0
19029,41,SAINT ANDRE,4
19030,41,SAINT HONORE,0
19031,41,SOCRATE,0
19032,41,ST JACQUES,0
19033,41,STE CLAIRE,18
19034,41,STENDHAL,0
19035,41,TANIT,5
19036,41,TROUCHE,0
19037,41,VICTOR HUGO,0
19038,41,VICTOR HUGO,1
19039,41,VICTOR LESUEUR,0
19040,41,VILLIERS ISLE ADAM,0
19041,41,VLADIMIR ILLITCH LENINE,1
19042,41,VOLTAIRE,0
19043,410,DE LA GALOCHE,5
19044,410,LOUIS BERNARD,15
19045,411,DE CLUSES,3
19046,411,DU GOLF,5
19047,411,JOSEPH RAYNAUD,1
19048,412,DE POURQUIER,5
19049,413,DANIEL BLERVAQUE,0
19050,414,DES CANUTS,15
19051,414,HONORE D'ESTIENNE D'ORVES,1
19052,415,LEON GAMBETTA,0
19053,417,DU LOIRET,1
19054,417,DU PALAIS DE LA MER,1
19055,418,DE LA PLAGE,15
19056,418,MARYLAND 2,18
19057,42,ALBERT SARRAULT,1
19058,42,ALEXIS BOUVIER,0
19059,42,AMBROISE CROIZAT,0
19060,42,ANATOLE FRANCE,0
19061,42,ANDRE DOUCET,0
19062,42,ANTONIN PERRIN,0
19063,42,ARISTIDE BRIAND,1
19064,42,ARISTIDE BRIAND,4
19065,42,BEAUVOISINE,57
19066,42,BERANGER,1
19067,42,BERGERET,0
19068,42,BONAPARTE,0
19069,42,BOSCARY,0
19070,42,CARDINET,0
19071,42,CARNOT,1
19072,42,CASTETNAU,0
19073,42,CHANTILLY RUE BARB,18
19074,42,CHARDON LAGACHE,0
19075,42,CHARLES PLASSE,0
19076,42,CHAUDRON,0
19077,42,D AUBERVILLIERS,0
19078,42,DAUTANCOURT,0
19079,42,DE 1848,15
19080,42,DE BELLEVUE,0
19081,42,DE BONNEUIL,1
19082,42,DE BOURGOGNE,0
19083,42,DE CHAMPAGNE,0
19084,42,DE GRASSE,1
19085,42,DE L ALMA,1
19086,42,DE LA BERGERIE,0
19087,42,DE LA CHARBONNIERE,0
19088,42,DE LA COLONNE,0
19089,42,DE LA FOLIE MERICOURT,0
19090,42,DE LA FORET,2
19091,42,DE LA GARE,1
19092,42,DE LA GRANGE DES DIMES,0
19093,42,DE LA HALLE,0
19094,42,DE LA LIBERATION,1
19095,42,DE LA MARE NEUVE,0
19096,42,DE LA REPUBLIQUE,1
19097,42,DE LA REPUBLIQUE,15
19098,42,DE LA RESISTANCE,0
19099,42,DE LA ROSE,0
19100,42,DE LABORDE,0
19101,42,DE MENILMONTANT,0
19102,42,DE MEON,0
19103,42,DE PARIS,0
19104,42,DE PUEBLA,0
19105,42,DE SAINT AUBIN,0
19106,42,DE SAINT PAUL,3
19107,42,DE SAULT,3
19108,42,DE ST BRICE,0
19109,42,DE STALINGRAD,1
19110,42,DE VERDUN,1
19111,42,DE VERSAILLES,0
19112,42,DENFERT ROCHEREAU,0
19113,42,DES CARMES,0
19114,42,DES DEUX JUMEAUX,0
19115,42,DES FAUVETTES,2
19116,42,DES FORESTIERS,1
19117,42,DES GENOTTES,1
19118,42,DES ILLIEUX,0
19119,42,DES LAITIERES,0
19120,42,DES MARRONNIERS,0
19121,42,DES MICOCOULIERS,1
19122,42,DES MURONS,0
19123,42,DES NENUPHARS,0
19124,42,DES ORTEAUX,0
19125,42,DES PROVINCES,15
19126,42,DES PYRENEES,1
19127,42,DES ROSES,2
19128,42,DES SALETTES,5
19129,42,DES TROIS FRERES,0
19130,42,DOMONT VILLAGE,18
19131,42,DU BOURBONNAIS,0
19132,42,DU CHATEAU,0
19133,42,DU CHATEAU,5
19134,42,DU CHATEAU D EAU,0
19135,42,DU CHEMIN DE FER,0
19136,42,DU CHERCHE MIDI,0
19137,42,DU DANUBE,4
19138,42,DU DEPART,0
19139,42,DU DRAGON,0
19140,42,DU FAUBOURG DU TEMPLE,0
19141,42,DU FBG ST MARTIN,0
19142,42,DU GENERAL LECLERC,0
19143,42,DU HAZAY,1
19144,42,DU HUIT MAI 1945,1
19145,42,DU MARCHE AUX POISSONS,12
19146,42,DU MARECHAL FOCH,1
19147,42,DU MARTROY,0
19148,42,DU MONT D ARENE,0
19149,42,DU MOULIN FIDEL,0
